str_id,numatom,energy,finalspacegroup,E-Emin,E_form_fu
POSCAR_24_atoms_24_1170,24,-9.187994582083332,1,0.5759063954166681,1.160844169166669
POSCAR_24_atoms_24_264,24,-9.187865715833334,1,0.5760352616666662,1.1611019016666653
POSCAR_24_atoms_24_151,24,-9.18770338125,1,0.576197596250001,1.161426570833335
POSCAR_24_atoms_24_933,24,-9.187564835416667,1,0.5763361420833331,1.161703662499999
POSCAR_24_atoms_24_228,24,-9.187481885416666,1,0.5764190920833343,1.1618695625000015
POSCAR_24_atoms_24_973,24,-9.187071301666666,1,0.5768296758333342,1.1626907300000013
POSCAR_24_atoms_24_169,24,-9.186954280416666,1,0.5769466970833346,1.162924772500002
POSCAR_24_atoms_24_583,24,-9.18646444875,1,0.5774365287500007,1.1639044358333344
POSCAR_24_atoms_24_1150,24,-9.186363482916667,1,0.5775374945833338,1.1641063675000005
POSCAR_24_atoms_24_789,24,-9.186328288333334,1,0.5775726891666668,1.1641767566666665
POSCAR_24_atoms_24_507,24,-9.185903806666667,1,0.5779971708333331,1.1650257199999992
POSCAR_24_atoms_24_712,24,-9.185482785,1,0.5784181925000009,1.1658677633333348
POSCAR_24_atoms_24_971,24,-9.185047545416667,1,0.5788534320833332,1.1667382424999992
POSCAR_24_atoms_24_516,24,-9.1847670725,1,0.5791339050000008,1.1672991883333346
POSCAR_24_atoms_24_766,24,-9.184723828333334,1,0.5791771491666662,1.1673856766666653
POSCAR_24_atoms_24_1100,24,-9.184448245,1,0.5794527325000001,1.167936843333333
POSCAR_24_atoms_24_1182,24,-9.18430723625,1,0.579593741250001,1.1682188608333348
POSCAR_24_atoms_24_643,24,-9.183702365416666,1,0.5801986120833345,1.1694286025000018
POSCAR_24_atoms_24_785,24,-9.183488917083332,1,0.5804120604166679,1.169855499166669
POSCAR_24_atoms_24_1147,24,-9.18348009375,1,0.5804208837500013,1.1698731458333356
POSCAR_24_atoms_24_827,24,-9.18300829625,1,0.5808926812500008,1.1708167408333345
POSCAR_24_atoms_24_541,24,-9.182943842083334,1,0.580957135416666,1.170945649166665
POSCAR_24_atoms_24_608,24,-9.182775512916667,1,0.5811254645833337,1.1712823075000003
POSCAR_24_atoms_24_968,24,-9.182730176666666,1,0.5811708008333341,1.171372980000001
POSCAR_24_atoms_24_70,24,-9.182701403333336,1,0.5811995741666642,1.1714305266666614
POSCAR_24_atoms_24_476,24,-9.18247827875,1,0.58142269875,1.1718767758333328
POSCAR_24_atoms_24_615,24,-9.182450207916666,1,0.5814507695833342,1.1719329175000013
POSCAR_24_atoms_24_447,24,-9.182403527916668,1,0.5814974495833329,1.1720262774999988
POSCAR_24_atoms_24_902,24,-9.18194964125,1,0.5819513362500004,1.1729340508333337
POSCAR_24_atoms_24_584,24,-9.181732106666667,1,0.5821688708333337,1.1733691200000003
POSCAR_24_atoms_24_229,24,-9.181130808333334,1,0.5827701691666665,1.1745717166666658
POSCAR_24_atoms_24_756,24,-9.18086853375,1,0.5830324437500014,1.1750962658333357
POSCAR_24_atoms_24_848,24,-9.180029735416666,1,0.583871242083335,1.1767738625000028
POSCAR_24_atoms_24_373,24,-9.17979441875,1,0.5841065587500012,1.1772444958333352
POSCAR_24_atoms_24_445,24,-9.179192779166668,1,0.5847081983333329,1.1784477749999986
POSCAR_24_atoms_24_427,24,-9.179163219166666,1,0.5847377583333344,1.1785068950000017
POSCAR_24_atoms_24_673,24,-9.178872034166666,1,0.5850289433333344,1.1790892650000018
POSCAR_24_atoms_24_115,24,-9.17863425625,1,0.5852667212500009,1.1795648208333347
POSCAR_24_atoms_24_15,24,-9.17843878125,1,0.5854621962500008,1.1799557708333346
POSCAR_24_atoms_24_861,24,-9.178152974166666,1,0.5857480033333342,1.1805273850000013
POSCAR_24_atoms_24_101,24,-9.1777005325,1,0.5862004450000011,1.1814322683333351
POSCAR_24_atoms_24_688,24,-9.177490530416668,1,0.5864104470833329,1.1818522724999987
POSCAR_24_atoms_24_1110,24,-9.177443450833334,1,0.5864575266666671,1.1819464316666668
POSCAR_24_atoms_24_12,24,-9.177084300833334,1,0.5868166766666665,1.1826647316666659
POSCAR_24_atoms_24_846,24,-9.17694002375,1,0.5869609537500011,1.1829532858333351
POSCAR_24_atoms_24_741,24,-9.176934005416667,1,0.5869669720833333,1.1829653224999994
POSCAR_24_atoms_24_2,24,-9.176890655,1,0.5870103225000012,1.1830520233333353
POSCAR_24_atoms_24_160,24,-9.17682945875,1,0.5870715187500011,1.183174415833335
POSCAR_24_atoms_24_1151,24,-9.17645008625,1,0.5874508912500005,1.1839331608333339
POSCAR_24_atoms_24_481,24,-9.176158267916668,1,0.587742709583333,1.1845167974999988
POSCAR_24_atoms_24_470,24,-9.176000436666667,1,0.5879005408333331,1.184832459999999
POSCAR_24_atoms_24_834,24,-9.175733309583334,1,0.5881676679166663,1.1853667141666655
POSCAR_24_atoms_24_753,24,-9.1755429575,1,0.5883580200000011,1.1857474183333352
POSCAR_24_atoms_24_540,24,-9.175006938333334,1,0.5888940391666662,1.1868194566666652
POSCAR_24_atoms_24_1086,24,-9.174570658333334,1,0.5893303191666668,1.1876920166666665
POSCAR_24_atoms_24_293,24,-9.173671272916666,1,0.5902297045833347,1.1894907875000023
POSCAR_24_atoms_24_370,24,-9.173551430833333,1,0.5903495466666673,1.1897304716666675
POSCAR_24_atoms_24_1078,24,-9.17324708125,1,0.5906538962500001,1.190339170833333
POSCAR_24_atoms_24_919,24,-9.173218520416668,1,0.5906824570833322,1.1903962924999973
POSCAR_24_atoms_24_700,24,-9.17317323,1,0.5907277475000008,1.1904868733333345
POSCAR_24_atoms_24_365,24,-9.17293209875,1,0.5909688787500009,1.1909691358333347
POSCAR_24_atoms_24_529,24,-9.172855032916667,1,0.5910459445833336,1.1911232675
POSCAR_24_atoms_24_790,24,-9.17270916375,1,0.591191813750001,1.1914150058333348
POSCAR_24_atoms_24_297,24,-9.172665214583336,1,0.5912357629166642,1.1915029041666614
POSCAR_24_atoms_24_209,24,-9.172496562916667,1,0.5914044145833337,1.1918402075000003
POSCAR_24_atoms_24_468,24,-9.172383750833333,1,0.5915172266666673,1.1920658316666675
POSCAR_24_atoms_24_520,24,-9.172041414166666,1,0.591859563333335,1.192750505000003
POSCAR_24_atoms_24_1108,24,-9.171867612083334,1,0.5920333654166665,1.193098109166666
POSCAR_24_atoms_24_6,24,-9.1716835025,1,0.592217475,1.1934663283333329
POSCAR_24_atoms_24_778,24,-9.170944555833334,1,0.5929564216666671,1.1949442216666668
POSCAR_24_atoms_24_409,24,-9.169939727916667,1,0.5939612495833337,1.1969538775000004
POSCAR_24_atoms_24_535,24,-9.169187687916667,1,0.5947132895833338,1.1984579575000005
POSCAR_24_atoms_24_277,24,-9.169066032916666,1,0.5948349445833347,1.1987012675000024
POSCAR_24_atoms_24_870,24,-9.168900602916667,1,0.5950003745833339,1.1990321275000007
POSCAR_24_atoms_24_742,24,-9.168615105833334,1,0.5952858716666665,1.1996031216666658
POSCAR_24_atoms_24_466,24,-9.1685680025,1,0.5953329749999998,1.1996973283333325
POSCAR_24_atoms_24_732,24,-9.16844389875,1,0.59545707875,1.1999455358333329
POSCAR_24_atoms_24_1022,24,-9.168087712916668,1,0.5958132645833327,1.2006579074999983
POSCAR_24_atoms_24_286,24,-9.16763874375,1,0.5962622337500001,1.201555845833333
POSCAR_24_atoms_24_174,24,-9.167601348333333,1,0.5962996291666673,1.2016306366666676
POSCAR_24_atoms_24_669,24,-9.167039221666666,1,0.5968617558333342,1.2027548900000014
POSCAR_24_atoms_24_302,24,-9.166993685,1,0.596907292500001,1.2028459633333348
POSCAR_24_atoms_24_1047,24,-9.166384930833333,1,0.5975160466666676,1.204063471666668
POSCAR_24_atoms_24_494,24,-9.166246929583332,1,0.5976540479166683,1.2043394741666695
POSCAR_24_atoms_24_128,24,-9.16597066875,1,0.5979303087499996,1.2048919958333322
POSCAR_24_atoms_24_10,24,-9.165739441666666,1,0.5981615358333343,1.2053544500000015
POSCAR_24_atoms_24_1197,24,-9.165570273333334,1,0.598330704166667,1.205692786666667
POSCAR_24_atoms_24_1029,24,-9.164711200416667,1,0.5991897770833337,1.2074109325000002
POSCAR_24_atoms_24_754,24,-9.164340167083333,1,0.5995608104166674,1.2081529991666677
POSCAR_24_atoms_24_564,24,-9.164311049583334,1,0.5995899279166661,1.208211234166665
POSCAR_24_atoms_24_1000,24,-9.164124287916666,1,0.5997766895833347,1.2085847575000024
POSCAR_24_atoms_24_620,24,-9.163696555,1,0.600204422500001,1.2094402233333348
POSCAR_24_atoms_24_623,24,-9.163651293333333,1,0.600249684166668,1.209530746666669
POSCAR_24_atoms_24_84,24,-9.1634630575,1,0.600437920000001,1.2099072183333348
POSCAR_24_atoms_24_563,24,-9.16322119125,1,0.6006797862499997,1.2103909508333324
POSCAR_24_atoms_24_472,24,-9.163219565,1,0.6006814125000002,1.2103942033333333
POSCAR_24_atoms_24_352,24,-9.1629774,1,0.6009235774999997,1.2108785333333323
POSCAR_24_atoms_24_729,24,-9.162802605833333,1,0.6010983716666676,1.211228121666668
POSCAR_24_atoms_24_188,24,-9.162655223333333,1,0.6012457541666674,1.2115228866666676
POSCAR_24_atoms_24_849,24,-9.1619390075,1,0.6019619700000014,1.2129553183333357
POSCAR_24_atoms_24_604,24,-9.161877841666668,1,0.602023135833333,1.213077649999999
POSCAR_24_atoms_24_631,24,-9.161866810416667,1,0.6020341670833336,1.2130997125
POSCAR_24_atoms_24_985,24,-9.16172341,1,0.6021775675000001,1.213386513333333
POSCAR_24_atoms_24_321,24,-9.161661789166667,1,0.6022391883333338,1.2135097550000005
POSCAR_24_atoms_24_930,24,-9.160463460833332,1,0.6034375166666681,1.2159064116666691
POSCAR_24_atoms_24_722,24,-9.160340809166668,1,0.6035601683333329,1.2161517149999987
POSCAR_24_atoms_24_380,24,-9.160300485833334,1,0.6036004916666666,1.2162323616666662
POSCAR_24_atoms_24_1043,24,-9.159693327083334,1,0.6042076504166669,1.2174466791666667
POSCAR_24_atoms_24_103,24,-9.159408350833333,1,0.6044926266666675,1.2180166316666678
POSCAR_24_atoms_24_375,24,-9.159223618333334,1,0.6046773591666668,1.2183860966666664
POSCAR_24_atoms_24_983,24,-9.158712950833333,1,0.6051880266666672,1.2194074316666672
POSCAR_24_atoms_24_312,24,-9.158526976666666,1,0.6053740008333346,1.219779380000002
POSCAR_24_atoms_24_124,24,-9.15810550875,1,0.6057954687500011,1.2206223158333351
POSCAR_24_atoms_24_1089,24,-9.157706775,1,0.6061942025000011,1.2214197833333351
POSCAR_24_atoms_24_281,24,-9.157464450416667,1,0.6064365270833338,1.2219044325000006
POSCAR_24_atoms_24_1034,24,-9.157368315416667,1,0.6065326620833336,1.2220967025
POSCAR_24_atoms_24_339,24,-9.156802880833334,1,0.6070980966666664,1.2232275716666656
POSCAR_24_atoms_24_7,24,-9.156736215416666,1,0.6071647620833343,1.2233609025000014
POSCAR_24_atoms_24_395,24,-9.156476243333334,1,0.607424734166667,1.2238808466666669
POSCAR_24_atoms_24_446,24,-9.155634058333334,1,0.6082669191666668,1.2255652166666664
POSCAR_24_atoms_24_19,24,-9.15547454375,1,0.6084264337500009,1.2258842458333348
POSCAR_24_atoms_24_462,24,-9.15538214,1,0.6085188375000001,1.2260690533333332
POSCAR_24_atoms_24_978,24,-9.155293568333333,1,0.6086074091666678,1.2262461966666685
POSCAR_24_atoms_24_995,24,-9.1546942525,1,0.609206725,1.2274448283333328
POSCAR_24_atoms_24_1027,24,-9.154597916666667,1,0.6093030608333336,1.2276375000000002
POSCAR_24_atoms_24_903,24,-9.154512985,1,0.6093879925000003,1.2278073633333335
POSCAR_24_atoms_24_450,24,-9.154433165833334,1,0.6094678116666667,1.2279670016666664
POSCAR_24_atoms_24_588,24,-9.15436175375,1,0.6095392237499997,1.2281098258333323
POSCAR_24_atoms_24_611,24,-9.154338892916668,1,0.6095620845833327,1.2281555474999983
POSCAR_24_atoms_24_1050,24,-9.153490654166667,1,0.6104103233333333,1.2298520249999996
POSCAR_24_atoms_24_871,24,-9.153370430416668,1,0.6105305470833322,1.2300924724999973
POSCAR_24_atoms_24_1180,24,-9.1532688975,1,0.6106320800000002,1.2302955383333334
POSCAR_24_atoms_24_463,24,-9.152641022916667,1,0.6112599545833337,1.2315512875000003
POSCAR_24_atoms_24_113,24,-9.152560686666666,1,0.6113402908333345,1.231711960000002
POSCAR_24_atoms_24_814,24,-9.152527570416668,1,0.6113734070833328,1.2317781924999984
POSCAR_24_atoms_24_650,24,-9.152235269166667,1,0.6116657083333337,1.2323627950000002
POSCAR_24_atoms_24_708,24,-9.152231075,1,0.611669902500001,1.2323711833333348
POSCAR_24_atoms_24_726,24,-9.1517059675,1,0.6121950100000007,1.2334213983333342
POSCAR_24_atoms_24_75,24,-9.151025047083333,1,0.6128759304166671,1.234783239166667
POSCAR_24_atoms_24_922,24,-9.151013723333334,1,0.612887254166667,1.234805886666667
POSCAR_24_atoms_24_698,24,-9.150754394166666,1,0.6131465833333339,1.235324545000001
POSCAR_24_atoms_24_282,24,-9.149666139166667,1,0.6142348383333331,1.2375010549999992
POSCAR_24_atoms_24_986,24,-9.149648619583333,1,0.6142523579166674,1.2375360941666678
POSCAR_24_atoms_24_68,24,-9.149314010833333,1,0.6145869666666677,1.2382053116666683
POSCAR_24_atoms_24_122,24,-9.149090159583332,1,0.614810817916668,1.238653014166669
POSCAR_24_atoms_24_504,24,-9.148463285416666,1,0.6154376920833347,1.2399067625000022
POSCAR_24_atoms_24_748,24,-9.148077015416666,1,0.6158239620833346,1.240679302500002
POSCAR_24_atoms_24_296,24,-9.147362610416666,1,0.6165383670833346,1.2421081125000022
POSCAR_24_atoms_24_496,24,-9.147276444583332,1,0.6166245329166689,1.2422804441666706
POSCAR_24_atoms_24_513,24,-9.14670092375,1,0.6172000537500004,1.2434314858333337
POSCAR_24_atoms_24_931,24,-9.146614805416666,1,0.6172861720833343,1.2436037225000014
POSCAR_24_atoms_24_234,24,-9.14624454,1,0.6176564375000009,1.2443442533333346
POSCAR_24_atoms_24_159,24,-9.146175224166667,1,0.6177257533333336,1.244482885
POSCAR_24_atoms_24_536,24,-9.145892192083332,1,0.6180087854166683,1.2450489491666694
POSCAR_24_atoms_24_686,24,-9.14584030625,1,0.6180606712500012,1.2451527208333353
POSCAR_24_atoms_24_613,24,-9.145688851666668,1,0.6182121258333328,1.2454556299999986
POSCAR_24_atoms_24_1013,24,-9.145231756666666,1,0.6186692208333344,1.2463698200000017
POSCAR_24_atoms_24_941,24,-9.144784288333334,1,0.6191166891666668,1.2472647566666666
POSCAR_24_atoms_24_1035,24,-9.144248265,1,0.6196527125000006,1.2483368033333342
POSCAR_24_atoms_24_1056,24,-9.144039549583333,1,0.6198614279166677,1.2487542341666682
POSCAR_24_atoms_24_356,24,-9.1438563525,1,0.6200446250000002,1.2491206283333334
POSCAR_24_atoms_24_230,24,-9.143824512083333,1,0.6200764654166679,1.2491843091666688
POSCAR_24_atoms_24_258,24,-9.143776253333334,1,0.6201247241666668,1.2492808266666664
POSCAR_24_atoms_24_394,24,-9.14335225375,1,0.6205487237499998,1.2501288258333325
POSCAR_24_atoms_24_107,24,-9.143212115833334,1,0.6206888616666664,1.2504091016666656
POSCAR_24_atoms_24_705,24,-9.142946816666667,1,0.6209541608333335,1.2509397
POSCAR_24_atoms_24_196,24,-9.142844785833333,1,0.6210561916666677,1.2511437616666683
POSCAR_24_atoms_24_194,24,-9.14267604,1,0.621224937500001,1.2514812533333348
POSCAR_24_atoms_24_617,24,-9.142568200416667,1,0.6213327770833335,1.2516969324999998
POSCAR_24_atoms_24_176,24,-9.141915280833333,1,0.6219856966666679,1.2530027716666687
POSCAR_24_atoms_24_1163,24,-9.141692917916666,1,0.6222080595833344,1.2534474975000016
POSCAR_24_atoms_24_415,24,-9.141548147916668,1,0.6223528295833329,1.2537370374999988
POSCAR_24_atoms_24_524,24,-9.14118497,1,0.6227160075000011,1.2544633933333351
POSCAR_24_atoms_24_966,24,-9.140566602916666,1,0.6233343745833348,1.2557001275000026
POSCAR_24_atoms_24_283,24,-9.140454032916667,1,0.6234469445833337,1.2559252675000003
POSCAR_24_atoms_24_368,24,-9.140167746666666,1,0.6237332308333343,1.2564978400000015
POSCAR_24_atoms_24_186,24,-9.139149960416667,1,0.6247510170833337,1.2585334125000003
POSCAR_24_atoms_24_1004,24,-9.139100557916667,1,0.6248004195833339,1.2586322175000006
POSCAR_24_atoms_24_1026,24,-9.138737408333332,1,0.6251635691666682,1.2593585166666692
POSCAR_24_atoms_24_55,24,-9.138533842916667,1,0.6253671345833336,1.2597656475
POSCAR_24_atoms_24_198,24,-9.138117340416667,1,0.6257836370833338,1.2605986525000006
POSCAR_24_atoms_24_475,24,-9.136397169583333,1,0.6275038079166677,1.2640389941666683
POSCAR_24_atoms_24_1114,24,-9.13631189375,1,0.6275890837500011,1.2642095458333351
POSCAR_24_atoms_24_605,24,-9.136228085416667,1,0.6276728920833339,1.2643771625000007
POSCAR_24_atoms_24_231,24,-9.135550714166667,1,0.6283502633333331,1.265731904999999
POSCAR_24_atoms_24_171,24,-9.13544774,1,0.6284532375000005,1.2659378533333339
POSCAR_24_atoms_24_556,24,-9.13543829625,1,0.6284626812500012,1.2659567408333352
POSCAR_24_atoms_24_510,24,-9.1352294525,1,0.6286715249999997,1.2663744283333322
POSCAR_24_atoms_24_26,24,-9.13468434375,1,0.6292166337500014,1.2674646458333356
POSCAR_24_atoms_24_58,24,-9.134620138333334,1,0.6292808391666664,1.2675930566666658
POSCAR_24_atoms_24_164,24,-9.134547059166666,1,0.6293539183333348,1.2677392150000024
POSCAR_24_atoms_24_603,24,-9.134445159583334,1,0.629455817916666,1.267943014166665
POSCAR_24_atoms_24_552,24,-9.134367489583333,1,0.6295334879166674,1.2680983541666677
POSCAR_24_atoms_24_582,24,-9.134257429583334,1,0.6296435479166664,1.2683184741666658
POSCAR_24_atoms_24_843,24,-9.13395552,1,0.6299454574999999,1.2689222933333326
POSCAR_24_atoms_24_410,24,-9.133859097083333,1,0.6300418804166679,1.2691151391666686
POSCAR_24_atoms_24_341,24,-9.13349428625,1,0.6304066912500002,1.2698447608333332
POSCAR_24_atoms_24_495,24,-9.133271874583334,1,0.6306291029166662,1.2702895841666653
POSCAR_24_atoms_24_417,24,-9.132527615833334,1,0.6313733616666664,1.2717781016666656
POSCAR_24_atoms_24_1038,24,-9.132121603333333,1,0.6317793741666673,1.2725901266666675
POSCAR_24_atoms_24_823,24,-9.132070780833333,1,0.6318301966666677,1.2726917716666684
POSCAR_24_atoms_24_402,24,-9.131634887916666,1,0.6322660895833341,1.273563557500001
POSCAR_24_atoms_24_959,24,-9.13121749875,1,0.6326834787499998,1.2743983358333324
POSCAR_24_atoms_24_762,24,-9.131063547916666,1,0.6328374295833346,1.274706237500002
POSCAR_24_atoms_24_593,24,-9.130644734166667,1,0.6332562433333333,1.2755438649999995
POSCAR_24_atoms_24_1033,24,-9.130245954583334,1,0.6336550229166669,1.2763414241666666
POSCAR_24_atoms_24_806,24,-9.129847919583334,1,0.6340530579166668,1.2771374941666664
POSCAR_24_atoms_24_681,24,-9.129710820833333,1,0.6341901566666674,1.2774116916666678
POSCAR_24_atoms_24_1117,24,-9.12858313625,1,0.63531784125,1.279667060833333
POSCAR_24_atoms_24_850,24,-9.1284131375,1,0.6354878399999997,1.2800070583333323
POSCAR_24_atoms_24_256,24,-9.12830002375,1,0.63560095375,1.280233285833333
POSCAR_24_atoms_24_252,24,-9.128130865833333,1,0.6357701116666679,1.2805716016666686
POSCAR_24_atoms_24_1171,24,-9.128022896666666,1,0.6358780808333346,1.2807875400000022
POSCAR_24_atoms_24_112,24,-9.127961615,1,0.6359393625000003,1.2809101033333334
POSCAR_24_atoms_24_758,24,-9.127524800416667,1,0.6363761770833332,1.2817837324999992
POSCAR_24_atoms_24_1133,24,-9.1275067125,1,0.6363942649999998,1.2818199083333326
POSCAR_24_atoms_24_979,24,-9.127260065,1,0.6366409125000008,1.2823132033333344
POSCAR_24_atoms_24_24,24,-9.127209112916667,1,0.6366918645833337,1.2824151075000003
POSCAR_24_atoms_24_779,24,-9.1264313875,1,0.6374695900000003,1.2839705583333334
POSCAR_24_atoms_24_197,24,-9.125994130833334,1,0.6379068466666666,1.2848450716666662
POSCAR_24_atoms_24_1143,24,-9.125576174583333,1,0.6383248029166673,1.2856809841666674
POSCAR_24_atoms_24_459,24,-9.12523644125,1,0.6386645362500012,1.2863604508333353
POSCAR_24_atoms_24_1009,24,-9.125187184166666,1,0.6387137933333342,1.2864589650000013
POSCAR_24_atoms_24_183,24,-9.1248679,1,0.6390330775000006,1.287097533333334
POSCAR_24_atoms_24_184,24,-9.124533026666667,1,0.6393679508333339,1.2877672800000006
POSCAR_24_atoms_24_891,24,-9.123456131666666,1,0.6404448458333345,1.289921070000002
POSCAR_24_atoms_24_542,24,-9.122197620416664,1,0.6417033570833368,1.2924380925000065
POSCAR_24_atoms_24_1169,24,-9.122165794166667,1,0.6417351833333331,1.2925017449999991
POSCAR_24_atoms_24_253,24,-9.12159177375,1,0.6423092037500009,1.2936497858333347
POSCAR_24_atoms_24_565,24,-9.121141758333334,1,0.6427592191666669,1.2945498166666667
POSCAR_24_atoms_24_813,24,-9.12081255375,1,0.643088423750001,1.2952082258333348
POSCAR_24_atoms_24_626,24,-9.120455105833333,1,0.6434458716666676,1.295923121666668
POSCAR_24_atoms_24_628,24,-9.119909627916668,1,0.6439913495833327,1.2970140774999983
POSCAR_24_atoms_24_1129,24,-9.119645847083332,1,0.6442551304166688,1.2975416391666705
POSCAR_24_atoms_24_223,24,-9.119401955416668,1,0.6444990220833322,1.2980294224999973
POSCAR_24_atoms_24_868,24,-9.119082178333334,1,0.6448187991666661,1.298668976666665
POSCAR_24_atoms_24_291,24,-9.11898759875,1,0.644913378750001,1.2988581358333349
POSCAR_24_atoms_24_645,24,-9.118018618333332,1,0.6458823591666683,1.3007960966666694
POSCAR_24_atoms_24_73,24,-9.1179766675,1,0.6459243099999998,1.3008799983333326
POSCAR_24_atoms_24_64,24,-9.116595152083333,1,0.6473058254166677,1.3036430291666683
POSCAR_24_atoms_24_398,24,-9.11619236375,1,0.6477086137499999,1.3044486058333327
POSCAR_24_atoms_24_649,24,-9.115479135,1,0.6484218425000012,1.3058750633333354
POSCAR_24_atoms_24_449,24,-9.115248424166667,1,0.6486525533333332,1.3063364849999992
POSCAR_24_atoms_24_177,24,-9.115129759583334,1,0.648771217916666,1.306573814166665
POSCAR_24_atoms_24_746,24,-9.11507949,1,0.6488214875000011,1.3066743533333351
POSCAR_24_atoms_24_674,24,-9.1142575325,1,0.6496434450000006,1.308318268333334
POSCAR_24_atoms_24_1158,24,-9.1140912675,1,0.6498097100000013,1.3086507983333355
POSCAR_24_atoms_24_497,24,-9.1140365275,1,0.6498644500000008,1.3087602783333345
POSCAR_24_atoms_24_1058,24,-9.113936972916667,1,0.6499640045833335,1.3089593874999998
POSCAR_24_atoms_24_100,24,-9.113774616666666,1,0.650126360833335,1.3092841000000028
POSCAR_24_atoms_24_1184,24,-9.11149632,1,0.6524046575,1.3138406933333329
POSCAR_24_atoms_24_506,24,-9.11138543375,1,0.6525155437500008,1.3140624658333344
POSCAR_24_atoms_24_890,24,-9.111279198333332,1,0.6526217791666689,1.3142749366666706
POSCAR_24_atoms_24_51,24,-9.111257002916666,1,0.6526439745833343,1.3143193275000016
POSCAR_24_atoms_24_292,24,-9.1107495425,1,0.6531514349999998,1.3153342483333326
POSCAR_24_atoms_24_139,24,-9.109638967083333,1,0.6542620104166676,1.3175553991666682
POSCAR_24_atoms_24_630,24,-9.108839507916667,1,0.6550614695833339,1.3191543175000007
POSCAR_24_atoms_24_54,24,-9.108386840416667,1,0.6555141370833333,1.3200596524999995
POSCAR_24_atoms_24_60,24,-9.10795640875,1,0.6559445687499998,1.3209205158333326
POSCAR_24_atoms_24_57,24,-9.107406415833333,1,0.6564945616666673,1.3220205016666675
POSCAR_24_atoms_24_783,24,-9.106418096666667,1,0.6574828808333333,1.3239971399999995
POSCAR_24_atoms_24_1031,24,-9.106400438333333,1,0.6575005391666675,1.324032456666668
POSCAR_24_atoms_24_576,24,-9.106362091666666,1,0.6575388858333344,1.3241091500000017
POSCAR_24_atoms_24_550,24,-9.105911712916667,1,0.6579892645833336,1.3250099075000001
POSCAR_24_atoms_24_619,24,-9.1055435775,1,0.6583573999999999,1.3257461783333326
POSCAR_24_atoms_24_872,24,-9.105522082083334,1,0.658378895416666,1.325789169166665
POSCAR_24_atoms_24_333,24,-9.10550203875,1,0.6583989387500004,1.3258292558333338
POSCAR_24_atoms_24_1125,24,-9.1054910425,1,0.6584099349999999,1.3258512483333327
POSCAR_24_atoms_24_29,24,-9.105319899583334,1,0.6585810779166668,1.3261935341666664
POSCAR_24_atoms_24_85,24,-9.10508020625,1,0.6588207712500012,1.3266729208333352
POSCAR_24_atoms_24_396,24,-9.104684623333332,1,0.6592163541666682,1.3274640866666694
POSCAR_24_atoms_24_918,24,-9.103724211666666,1,0.6601767658333344,1.3293849100000017
POSCAR_24_atoms_24_96,24,-9.10345728375,1,0.6604436937500004,1.3299187658333338
POSCAR_24_atoms_24_755,24,-9.103417059166668,1,0.6604839183333322,1.3299992149999973
POSCAR_24_atoms_24_307,24,-9.103239990416666,1,0.6606609870833342,1.3303533525000013
POSCAR_24_atoms_24_706,24,-9.10302500375,1,0.6608759737500005,1.330783325833334
POSCAR_24_atoms_24_932,24,-9.102470890416667,1,0.6614300870833336,1.3318915525000001
POSCAR_24_atoms_24_663,24,-9.10210616625,1,0.661794811250001,1.3326210008333348
POSCAR_24_atoms_24_236,24,-9.10200131625,1,0.6618996612500005,1.332830700833334
POSCAR_24_atoms_24_925,24,-9.101861182083333,1,0.6620397954166677,1.3331109691666683
POSCAR_24_atoms_24_411,24,-9.101616337083334,1,0.6622846404166669,1.3336006591666667
POSCAR_24_atoms_24_992,24,-9.101107716666666,1,0.6627932608333342,1.3346179000000014
POSCAR_24_atoms_24_832,24,-9.100401284166667,1,0.6634996933333337,1.3360307650000003
POSCAR_24_atoms_24_438,24,-9.100076006666667,1,0.6638249708333337,1.3366813200000003
POSCAR_24_atoms_24_482,24,-9.099916610416667,1,0.6639843670833336,1.3370001125000002
POSCAR_24_atoms_24_97,24,-9.099380199166667,1,0.6645207783333333,1.3380729349999996
POSCAR_24_atoms_24_1018,24,-9.099138295833333,1,0.6647626816666676,1.3385567416666682
POSCAR_24_atoms_24_951,24,-9.099081606666667,1,0.6648193708333334,1.3386701199999997
POSCAR_24_atoms_24_1002,24,-9.098679467083334,1,0.6652215104166661,1.339474399166665
POSCAR_24_atoms_24_1030,24,-9.098657501666667,1,0.6652434758333339,1.3395183300000006
POSCAR_24_atoms_24_53,24,-9.098275370833333,1,0.6656256066666675,1.3402825916666679
POSCAR_24_atoms_24_816,24,-9.098227203333334,1,0.6656737741666667,1.3403789266666664
POSCAR_24_atoms_24_203,24,-9.097986851666667,1,0.6659141258333339,1.3408596300000006
POSCAR_24_atoms_24_487,24,-9.097885787083333,1,0.6660151904166671,1.3410617591666671
POSCAR_24_atoms_24_855,24,-9.09779396375,1,0.6661070137500005,1.3412454058333338
POSCAR_24_atoms_24_1070,24,-9.0968103975,1,0.66709058,1.3432125383333329
POSCAR_24_atoms_24_288,24,-9.096493843333333,1,0.6674071341666679,1.3438456466666686
POSCAR_24_atoms_24_31,24,-9.096480990416667,1,0.6674199870833329,1.343871352499999
POSCAR_24_atoms_24_829,24,-9.09596901875,1,0.6679319587499997,1.3448952958333322
POSCAR_24_atoms_24_407,24,-9.094801898333333,1,0.6690990791666671,1.3472295366666671
POSCAR_24_atoms_24_263,24,-9.094543912916668,1,0.6693570645833322,1.3477455074999973
